93.1,92.9,0.1,58.8,1.33,15.2,26.4,85.1,54.0,14.9,44.5,48.7,100.0,51.,92.9,93.1,-0.1,44.1,0.83,12.4,14.9,73.6,46.0,18.2,48.1,51.9,100.0,48.,1
110.1,102.1,8.0,47.5,1.27,14.2,37.0,68.2,52.2,15.2,50.6,56.6,98.0,56.,102.1,110.1,-8.0,60.5,1.0,17.2,31.8,63.0,47.8,23.7,53.1,55.5,98.0,43.,1
98.9,95.6,3.3,60.6,1.05,17.4,14.7,66.0,46.0,21.1,54.5,59.5,90.5,55.,95.6,98.9,-3.3,63.2,1.85,18.3,34.0,85.3,54.0,14.3,44.0,46.2,90.5,44.,1
144.0,114.1,29.9,66.1,2.64,25.0,37.5,68.6,56.6,14.0,73.6,74.8,99.5,64.,114.1,144.0,-29.9,56.4,2.2,16.2,31.4,62.5,43.4,10.1,47.8,54.7,99.5,35.,1
103.4,104.5,-1.1,54.5,1.5,15.0,31.3,69.4,50.5,13.6,44.4,50.4,88.5,49.,104.5,103.4,1.1,75.0,3.0,20.8,30.6,68.8,49.5,10.1,49.4,50.7,88.5,51.,0
110.7,113.7,-3.0,58.3,1.75,15.2,29.4,75.5,52.0,11.7,47.6,55.5,92.83,48.,113.7,110.7,3.0,66.7,2.5,20.8,24.5,70.6,48.0,11.8,52.7,56.7,92.83,51.,0
115.1,87.0,28.1,45.0,1.13,14.4,36.6,76.1,57.5,17.2,54.5,59.2,92.5,69.,87.0,115.1,-28.1,67.9,0.95,15.7,23.9,63.4,42.5,21.7,41.2,48.1,92.5,30.,1
108.6,88.2,20.4,74.4,2.23,22.3,19.0,76.3,46.3,14.0,55.8,58.6,93.0,62.,88.2,108.6,-20.4,61.3,0.76,15.8,23.7,81.0,53.8,26.9,50.0,54.7,93.0,37.,1
113.6,88.6,25.0,65.0,1.86,20.5,34.1,75.0,56.2,15.9,53.8,57.4,88.0,69.,88.6,113.6,-25.0,51.6,0.84,13.9,25.0,65.9,43.8,21.6,46.6,48.2,88.0,30.,1
100.0,94.0,6.0,60.0,1.33,17.4,29.4,52.5,41.8,18.2,48.9,51.5,99.5,55.,94.0,100.0,-6.0,65.7,0.85,15.2,47.5,70.6,58.2,27.0,42.4,46.8,99.5,44.,1
98.9,117.4,-18.5,66.7,1.41,19.4,18.6,62.8,40.7,18.5,52.7,55.3,92.0,39.,117.4,98.9,18.5,51.1,1.77,17.7,37.2,81.4,59.3,14.1,56.3,58.0,92.0,60.,0
104.4,115.6,-11.1,67.6,1.1,17.3,42.0,71.1,54.5,23.3,50.6,52.2,90.0,39.,115.6,104.4,11.1,64.9,1.71,19.4,28.9,58.0,45.5,15.6,53.4,60.2,90.0,60.,0
105.5,109.8,-4.3,62.2,1.35,17.7,36.2,65.8,49.4,18.7,47.5,52.2,91.5,42.,109.8,105.5,4.3,67.6,1.35,18.4,34.2,63.8,50.6,18.5,53.6,60.5,91.5,57.,0
99.0,92.9,6.1,64.1,1.47,17.6,35.8,74.1,55.1,17.2,47.7,50.2,98.5,54.,92.9,99.0,-6.1,58.8,1.33,15.3,25.9,64.2,44.9,15.3,42.5,47.7,98.5,45.,1
97.8,105.6,-7.8,61.8,1.91,17.6,19.6,64.8,44.0,12.4,46.1,50.2,89.5,48.,105.6,97.8,7.8,61.8,2.33,16.2,35.2,80.4,56.0,10.0,46.3,48.8,89.5,51.,0
